"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round"
"","","","","","html-keyboard-response","576","11914649","0.0-683.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","628","tones/880hz_short.mp3","k","","","empty_block","","cuarenta y dos","","","","2","29"
"","","","","","html-keyboard-response","577","11917627","0.0-685.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","578","11918122","0.0-686.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","482","tones/440hz_short.mp3","a","","","tone_number_task","499","veintidós","tones/440hz_short.mp3","649","60","2","30"
"","","","","","html-keyboard-response","579","11918155","0.0-687.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","2","30"
"","","","","","html-keyboard-response","580","11918322","0.0-687.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">veintidós</p>","null","","","tone_number_task_remaining_before_delay","","veintidós","","167","60","2","30"
"","","","","","html-keyboard-response","581","11918898","0.0-690.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","563","<p id=""stimulus"" style=""font-size:60px;"">veintidós</p>","k","","","empty_block","","veintidós","","","","2","30"
"","","","","","html-keyboard-response","582","11921875","0.0-691.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","583","11922419","0.0-692.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","377","cincuenta y nueve","tones/880hz_short.mp3","527","60","2","31"
"","","","","","html-keyboard-response","584","11922642","0.0-695.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","212","tones/880hz_short.mp3","s","","","empty_block","","cincuenta y nueve","","","","2","31"
"","","","","","html-keyboard-response","585","11923859","0.0-695.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","empty_block","","cincuenta y nueve","","","","2","31"
"","","","","","html-keyboard-response","586","11926834","0.0-697.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","587","11927043","0.0-698.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","36","cincuenta y seis","tones/880hz_short.mp3","186","60","2","32"
"","","","","","html-keyboard-response","588","11927882","0.0-701.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","828","tones/880hz_short.mp3","s","","","empty_block","","cincuenta y seis","","","","2","32"
"","","","","","html-keyboard-response","589","11929098","0.0-701.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","empty_block","","cincuenta y seis","","","","2","32"
"","","","","","html-keyboard-response","590","11932074","0.0-703.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","591","11932634","0.0-704.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","546","tones/880hz_short.mp3","s","","","tone_number_task","398","sesenta y nueve","tones/880hz_short.mp3","548","60","2","33"
"","","","","","html-keyboard-response","592","11932650","0.0-706.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">sesenta y nueve</p>","null","","","tone_number_task_remaining_after_delay","","sesenta y nueve","","","60","2","33"
"","","","","","html-keyboard-response","593","11933867","0.0-708.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">sesenta y nueve</p>","null","","","empty_block","","sesenta y nueve","","","","2","33"
"","","","","","html-keyboard-response","594","11936850","0.0-709.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","595","11937546","0.0-710.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","685","tones/440hz_short.mp3","a","","","tone_number_task","565","veintiocho","tones/440hz_short.mp3","715","60","2","34"
"","","","","","html-keyboard-response","596","11937595","0.0-712.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">veintiocho</p>","null","","","tone_number_task_remaining_after_delay","","veintiocho","","","60","2","34"
"","","","","","html-keyboard-response","597","11938362","0.0-714.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","755","<p id=""stimulus"" style=""font-size:60px;"">veintiocho</p>","k","","","empty_block","","veintiocho","","","","2","34"
"","","","","","html-keyboard-response","598","11941339","0.0-715.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","599","11941820","0.0-716.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","314","sesenta y cinco","tones/440hz_short.mp3","464","60","2","35"
"","","","","","html-keyboard-response","600","11942266","0.0-719.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","435","tones/440hz_short.mp3","a","","","empty_block","","sesenta y cinco","","","","2","35"
"","","","","","html-keyboard-response","601","11943483","0.0-719.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","empty_block","","sesenta y cinco","","","","2","35"
"","","","","","html-keyboard-response","602","11946459","0.0-721.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","603","11947019","0.0-722.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","397","cuarenta y tres","tones/880hz_short.mp3","547","60","2","36"
"","","","","","html-keyboard-response","604","11947090","0.0-725.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","59","tones/880hz_short.mp3","s","","","empty_block","","cuarenta y tres","","","","2","36"
"","","","","","html-keyboard-response","605","11948122","0.0-725.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","1020","tones/880hz_short.mp3","k","","","empty_block","","cuarenta y tres","","","","2","36"
"","","","","","html-keyboard-response","606","11951100","0.0-727.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","607","11951794","0.0-728.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","685","tones/440hz_short.mp3","a","","","tone_number_task","696","treinta y cinco","tones/440hz_short.mp3","846","60","2","37"
"","","","","","html-keyboard-response","608","11951820","0.0-729.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","2","37"
"","","","","","html-keyboard-response","609","11951987","0.0-729.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">treinta y cinco</p>","null","","","tone_number_task_remaining_before_delay","","treinta y cinco","","161","60","2","37"
"","","","","","html-keyboard-response","610","11952722","0.0-732.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","723","<p id=""stimulus"" style=""font-size:60px;"">treinta y cinco</p>","k","","","empty_block","","treinta y cinco","","","","2","37"
"","","","","","html-keyboard-response","611","11955707","0.0-733.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","612","11956394","0.0-734.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","673","tones/440hz_short.mp3","a","","","tone_number_task","668","cincuenta y uno","tones/440hz_short.mp3","818","60","2","38"
"","","","","","html-keyboard-response","613","11956555","0.0-736.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">cincuenta y uno</p>","null","","","tone_number_task_remaining_after_delay","","cincuenta y uno","","","60","2","38"
"","","","","","html-keyboard-response","614","11957690","0.0-738.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","1122","<p id=""stimulus"" style=""font-size:60px;"">cincuenta y uno</p>","k","","","empty_block","","cincuenta y uno","","","","2","38"
"","","","","","html-keyboard-response","615","11960667","0.0-739.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","616","11961250","0.0-740.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","569","tones/440hz_short.mp3","a","","","tone_number_task","724","cuarenta y nueve","tones/440hz_short.mp3","874","60","2","39"
"","","","","","html-keyboard-response","617","11961428","0.0-741.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","2","39"
"","","","","","html-keyboard-response","618","11961596","0.0-741.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">cuarenta y nueve</p>","null","","","tone_number_task_remaining_before_delay","","cuarenta y nueve","","305","60","2","39"
"","","","","","html-keyboard-response","619","11962811","0.0-744.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">cuarenta y nueve</p>","null","","","empty_block","","cuarenta y nueve","","","","2","39"
"","","","","","external-html","620","11980290","0.0-745.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","17076","","","","instructions_words_last.html","","","","","","","",""
"","","","","","html-keyboard-response","621","11983275","0.0-746.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","622","11983778","0.0-747.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","488","tones/440hz_short.mp3","s","","","tone_number_task","344","cuarenta y siete","tones/440hz_short.mp3","494","60","3","0"
"","","","","","html-keyboard-response","623","11983802","0.0-749.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:60px;"">cuarenta y siete</p>","null","","","tone_number_task_remaining_after_delay","","cuarenta y siete","","","60","3","0"
"","","","","","html-keyboard-response","624","11984538","0.0-751.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","721","<p id=""stimulus"" style=""font-size:60px;"">cuarenta y siete</p>","k","","","empty_block","","cuarenta y siete","","","","3","0"
"","","","","","html-keyboard-response","625","11987524","0.0-752.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","626","11987787","0.0-753.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","98","cuarenta y tres","tones/880hz_short.mp3","248","60","3","1"
"","","","","","html-keyboard-response","627","11988602","0.0-756.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","801","tones/880hz_short.mp3","s","","","empty_block","","cuarenta y tres","","","","3","1"
"","","","","","html-keyboard-response","628","11989610","0.0-756.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","995","tones/880hz_short.mp3","k","","","empty_block","","cuarenta y tres","","","","3","1"
"","","","","","html-keyboard-response","629","11992595","0.0-758.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
